	Plate	Well	Frames	Well Number	Control Type	Original Gene Target	Plate_Map_Name	Gene_Replicate	Site	DNA
1301	LT0038_08	D2	50	74	negative control	negative control	LT0038_08_74	1	1	LT0038_08/LT0038_08_74_50.tif
1302	LT0038_08	M16	50	304	negative control	negative control	LT0038_08_304	1	1	LT0038_08/LT0038_08_304_50.tif
1303	LT0038_08	N3	50	315	negative control	negative control	LT0038_08_315	1	1	LT0038_08/LT0038_08_315_50.tif
1304	LT0038_08	O16	50	352	negative control	negative control	LT0038_08_352	1	1	LT0038_08/LT0038_08_352_50.tif
1305	LT0038_27	A4	50	4	positive control	ENSG00000149503	LT0038_27_4	1	1	LT0038_27/LT0038_27_4_50.tif
1306	LT0038_27	A15	50	15	negative control	negative control	LT0038_27_15	1	1	LT0038_27/LT0038_27_15_50.tif
1307	LT0038_27	B2	50	26	negative control	negative control	LT0038_27_26	1	1	LT0038_27/LT0038_27_26_50.tif
1308	LT0038_27	C1	50	49	positive control	ENSG00000149503	LT0038_27_49	1	1	LT0038_27/LT0038_27_49_50.tif
1309	LT0038_27	C4	50	52	positive control	ENSG00000149503	LT0038_27_52	1	1	LT0038_27/LT0038_27_52_50.tif
1310	LT0038_27	C15	50	63	negative control	negative control	LT0038_27_63	1	1	LT0038_27/LT0038_27_63_50.tif
1311	LT0038_27	D2	50	74	negative control	negative control	LT0038_27_74	1	1	LT0038_27/LT0038_27_74_50.tif
1312	LT0038_27	M16	50	304	negative control	negative control	LT0038_27_304	1	1	LT0038_27/LT0038_27_304_50.tif
1313	LT0038_27	N3	50	315	negative control	negative control	LT0038_27_315	1	1	LT0038_27/LT0038_27_315_50.tif
1314	LT0038_27	O16	50	352	negative control	negative control	LT0038_27_352	1	1	LT0038_27/LT0038_27_352_50.tif
1315	LT0039_02	A4	50	4	positive control	ENSG00000149503	LT0039_02_4	1	1	LT0039_02/LT0039_02_4_50.tif
1316	LT0039_02	A15	50	15	negative control	negative control	LT0039_02_15	1	1	LT0039_02/LT0039_02_15_50.tif
1317	LT0039_02	B2	50	26	negative control	negative control	LT0039_02_26	1	1	LT0039_02/LT0039_02_26_50.tif
1318	LT0039_02	C1	50	49	positive control	ENSG00000149503	LT0039_02_49	1	1	LT0039_02/LT0039_02_49_50.tif
1319	LT0039_02	C4	50	52	positive control	ENSG00000149503	LT0039_02_52	1	1	LT0039_02/LT0039_02_52_50.tif
1320	LT0039_02	C15	50	63	negative control	negative control	LT0039_02_63	1	1	LT0039_02/LT0039_02_63_50.tif
1321	LT0039_02	D2	50	74	negative control	negative control	LT0039_02_74	1	1	LT0039_02/LT0039_02_74_50.tif
1322	LT0039_02	M16	50	304	negative control	negative control	LT0039_02_304	1	1	LT0039_02/LT0039_02_304_50.tif
1323	LT0039_02	N3	50	315	negative control	negative control	LT0039_02_315	1	1	LT0039_02/LT0039_02_315_50.tif
1324	LT0039_02	O16	50	352	negative control	negative control	LT0039_02_352	1	1	LT0039_02/LT0039_02_352_50.tif
1325	LT0039_39	A4	50	4	positive control	ENSG00000149503	LT0039_39_4	1	1	LT0039_39/LT0039_39_4_50.tif
1326	LT0039_39	A15	50	15	negative control	negative control	LT0039_39_15	1	1	LT0039_39/LT0039_39_15_50.tif
1327	LT0039_39	B2	50	26	negative control	negative control	LT0039_39_26	1	1	LT0039_39/LT0039_39_26_50.tif
1328	LT0039_39	C1	50	49	positive control	ENSG00000149503	LT0039_39_49	1	1	LT0039_39/LT0039_39_49_50.tif
1329	LT0039_39	C4	50	52	positive control	ENSG00000149503	LT0039_39_52	1	1	LT0039_39/LT0039_39_52_50.tif
1330	LT0039_39	C15	50	63	negative control	negative control	LT0039_39_63	1	1	LT0039_39/LT0039_39_63_50.tif
1331	LT0039_39	D2	50	74	negative control	negative control	LT0039_39_74	1	1	LT0039_39/LT0039_39_74_50.tif
1332	LT0039_39	M16	50	304	negative control	negative control	LT0039_39_304	1	1	LT0039_39/LT0039_39_304_50.tif
1333	LT0039_39	N3	50	315	negative control	negative control	LT0039_39_315	1	1	LT0039_39/LT0039_39_315_50.tif
1334	LT0039_39	O16	50	352	negative control	negative control	LT0039_39_352	1	1	LT0039_39/LT0039_39_352_50.tif
1335	LT0039_45	A4	50	4	positive control	ENSG00000149503	LT0039_45_4	1	1	LT0039_45/LT0039_45_4_50.tif
1336	LT0039_45	A15	50	15	negative control	negative control	LT0039_45_15	1	1	LT0039_45/LT0039_45_15_50.tif
1337	LT0039_45	B2	50	26	negative control	negative control	LT0039_45_26	1	1	LT0039_45/LT0039_45_26_50.tif
1338	LT0039_45	C1	50	49	positive control	ENSG00000149503	LT0039_45_49	1	1	LT0039_45/LT0039_45_49_50.tif
1339	LT0039_45	C4	50	52	positive control	ENSG00000149503	LT0039_45_52	1	1	LT0039_45/LT0039_45_52_50.tif
1340	LT0039_45	C15	50	63	negative control	negative control	LT0039_45_63	1	1	LT0039_45/LT0039_45_63_50.tif
1341	LT0039_45	D2	50	74	negative control	negative control	LT0039_45_74	1	1	LT0039_45/LT0039_45_74_50.tif
1342	LT0039_45	M16	50	304	negative control	negative control	LT0039_45_304	1	1	LT0039_45/LT0039_45_304_50.tif
1343	LT0039_45	N3	50	315	negative control	negative control	LT0039_45_315	1	1	LT0039_45/LT0039_45_315_50.tif
1344	LT0039_45	O16	50	352	negative control	negative control	LT0039_45_352	1	1	LT0039_45/LT0039_45_352_50.tif
1345	LT0040_01	A4	50	4	positive control	ENSG00000149503	LT0040_01_4	1	1	LT0040_01/LT0040_01_4_50.tif
1346	LT0040_01	A15	50	15	negative control	negative control	LT0040_01_15	1	1	LT0040_01/LT0040_01_15_50.tif
1347	LT0040_01	B2	50	26	negative control	negative control	LT0040_01_26	1	1	LT0040_01/LT0040_01_26_50.tif
1348	LT0040_01	C1	50	49	positive control	ENSG00000149503	LT0040_01_49	1	1	LT0040_01/LT0040_01_49_50.tif
1349	LT0040_01	C4	50	52	positive control	ENSG00000149503	LT0040_01_52	1	1	LT0040_01/LT0040_01_52_50.tif
1350	LT0040_01	C15	50	63	negative control	negative control	LT0040_01_63	1	1	LT0040_01/LT0040_01_63_50.tif
1351	LT0040_01	D2	50	74	negative control	negative control	LT0040_01_74	1	1	LT0040_01/LT0040_01_74_50.tif
1352	LT0040_01	M16	50	304	negative control	negative control	LT0040_01_304	1	1	LT0040_01/LT0040_01_304_50.tif
1353	LT0040_01	N3	50	315	negative control	negative control	LT0040_01_315	1	1	LT0040_01/LT0040_01_315_50.tif
1354	LT0040_01	O16	50	352	negative control	negative control	LT0040_01_352	1	1	LT0040_01/LT0040_01_352_50.tif
1355	LT0040_42	A4	50	4	positive control	ENSG00000149503	LT0040_42_4	1	1	LT0040_42/LT0040_42_4_50.tif
1356	LT0040_42	A15	50	15	negative control	negative control	LT0040_42_15	1	1	LT0040_42/LT0040_42_15_50.tif
1357	LT0040_42	B2	50	26	negative control	negative control	LT0040_42_26	1	1	LT0040_42/LT0040_42_26_50.tif
1358	LT0040_42	C1	50	49	positive control	ENSG00000149503	LT0040_42_49	1	1	LT0040_42/LT0040_42_49_50.tif
1359	LT0040_42	C4	50	52	positive control	ENSG00000149503	LT0040_42_52	1	1	LT0040_42/LT0040_42_52_50.tif
1360	LT0040_42	C15	50	63	negative control	negative control	LT0040_42_63	1	1	LT0040_42/LT0040_42_63_50.tif
1361	LT0040_42	D2	50	74	negative control	negative control	LT0040_42_74	1	1	LT0040_42/LT0040_42_74_50.tif
1362	LT0040_42	M16	50	304	negative control	negative control	LT0040_42_304	1	1	LT0040_42/LT0040_42_304_50.tif
1363	LT0040_42	N3	50	315	negative control	negative control	LT0040_42_315	1	1	LT0040_42/LT0040_42_315_50.tif
1364	LT0040_42	O16	50	352	negative control	negative control	LT0040_42_352	1	1	LT0040_42/LT0040_42_352_50.tif
1365	LT0040_44	A4	50	4	positive control	ENSG00000149503	LT0040_44_4	1	1	LT0040_44/LT0040_44_4_50.tif
1366	LT0040_44	A15	50	15	negative control	negative control	LT0040_44_15	1	1	LT0040_44/LT0040_44_15_50.tif
1367	LT0040_44	B2	50	26	negative control	negative control	LT0040_44_26	1	1	LT0040_44/LT0040_44_26_50.tif
1368	LT0040_44	C1	50	49	positive control	ENSG00000149503	LT0040_44_49	1	1	LT0040_44/LT0040_44_49_50.tif
1369	LT0040_44	C4	50	52	positive control	ENSG00000149503	LT0040_44_52	1	1	LT0040_44/LT0040_44_52_50.tif
1370	LT0040_44	C15	50	63	negative control	negative control	LT0040_44_63	1	1	LT0040_44/LT0040_44_63_50.tif
1371	LT0040_44	D2	50	74	negative control	negative control	LT0040_44_74	1	1	LT0040_44/LT0040_44_74_50.tif
1372	LT0040_44	M16	50	304	negative control	negative control	LT0040_44_304	1	1	LT0040_44/LT0040_44_304_50.tif
1373	LT0040_44	N3	50	315	negative control	negative control	LT0040_44_315	1	1	LT0040_44/LT0040_44_315_50.tif
1374	LT0040_44	O16	50	352	negative control	negative control	LT0040_44_352	1	1	LT0040_44/LT0040_44_352_50.tif
1375	LT0041_03	A4	50	4	positive control	ENSG00000149503	LT0041_03_4	1	1	LT0041_03/LT0041_03_4_50.tif
1376	LT0041_03	A15	50	15	negative control	negative control	LT0041_03_15	1	1	LT0041_03/LT0041_03_15_50.tif
1377	LT0041_03	B2	50	26	negative control	negative control	LT0041_03_26	1	1	LT0041_03/LT0041_03_26_50.tif
1378	LT0041_03	C1	50	49	positive control	ENSG00000149503	LT0041_03_49	1	1	LT0041_03/LT0041_03_49_50.tif
1379	LT0041_03	C4	50	52	positive control	ENSG00000149503	LT0041_03_52	1	1	LT0041_03/LT0041_03_52_50.tif
1380	LT0041_03	C15	50	63	negative control	negative control	LT0041_03_63	1	1	LT0041_03/LT0041_03_63_50.tif
1381	LT0041_03	D2	50	74	negative control	negative control	LT0041_03_74	1	1	LT0041_03/LT0041_03_74_50.tif
1382	LT0041_03	M16	50	304	negative control	negative control	LT0041_03_304	1	1	LT0041_03/LT0041_03_304_50.tif
1383	LT0041_03	N3	50	315	negative control	negative control	LT0041_03_315	1	1	LT0041_03/LT0041_03_315_50.tif
1384	LT0041_03	O16	50	352	negative control	negative control	LT0041_03_352	1	1	LT0041_03/LT0041_03_352_50.tif
1385	LT0041_32	A4	50	4	positive control	ENSG00000149503	LT0041_32_4	1	1	LT0041_32/LT0041_32_4_50.tif
1386	LT0041_32	A15	50	15	negative control	negative control	LT0041_32_15	1	1	LT0041_32/LT0041_32_15_50.tif
1387	LT0041_32	B2	50	26	negative control	negative control	LT0041_32_26	1	1	LT0041_32/LT0041_32_26_50.tif
1388	LT0041_32	C1	50	49	positive control	ENSG00000149503	LT0041_32_49	1	1	LT0041_32/LT0041_32_49_50.tif
1389	LT0041_32	C4	50	52	positive control	ENSG00000149503	LT0041_32_52	1	1	LT0041_32/LT0041_32_52_50.tif
1390	LT0041_32	C15	50	63	negative control	negative control	LT0041_32_63	1	1	LT0041_32/LT0041_32_63_50.tif
1391	LT0041_32	D2	50	74	negative control	negative control	LT0041_32_74	1	1	LT0041_32/LT0041_32_74_50.tif
1392	LT0041_32	M16	50	304	negative control	negative control	LT0041_32_304	1	1	LT0041_32/LT0041_32_304_50.tif
1393	LT0041_32	N3	50	315	negative control	negative control	LT0041_32_315	1	1	LT0041_32/LT0041_32_315_50.tif
1394	LT0041_32	O16	50	352	negative control	negative control	LT0041_32_352	1	1	LT0041_32/LT0041_32_352_50.tif
1395	LT0041_35	A4	50	4	positive control	ENSG00000149503	LT0041_35_4	1	1	LT0041_35/LT0041_35_4_50.tif
1396	LT0041_35	A15	50	15	negative control	negative control	LT0041_35_15	1	1	LT0041_35/LT0041_35_15_50.tif
1397	LT0041_35	B2	50	26	negative control	negative control	LT0041_35_26	1	1	LT0041_35/LT0041_35_26_50.tif
1398	LT0041_35	C1	50	49	positive control	ENSG00000149503	LT0041_35_49	1	1	LT0041_35/LT0041_35_49_50.tif
1399	LT0041_35	C4	50	52	positive control	ENSG00000149503	LT0041_35_52	1	1	LT0041_35/LT0041_35_52_50.tif
1400	LT0041_35	C15	50	63	negative control	negative control	LT0041_35_63	1	1	LT0041_35/LT0041_35_63_50.tif
1401	LT0041_35	D2	50	74	negative control	negative control	LT0041_35_74	1	1	LT0041_35/LT0041_35_74_50.tif
1402	LT0041_35	M16	50	304	negative control	negative control	LT0041_35_304	1	1	LT0041_35/LT0041_35_304_50.tif
1403	LT0041_35	N3	50	315	negative control	negative control	LT0041_35_315	1	1	LT0041_35/LT0041_35_315_50.tif
1404	LT0041_35	O16	50	352	negative control	negative control	LT0041_35_352	1	1	LT0041_35/LT0041_35_352_50.tif
1405	LT0042_09	A4	50	4	positive control	ENSG00000149503	LT0042_09_4	1	1	LT0042_09/LT0042_09_4_50.tif
1406	LT0042_09	A15	50	15	negative control	negative control	LT0042_09_15	1	1	LT0042_09/LT0042_09_15_50.tif
1407	LT0042_09	B2	50	26	negative control	negative control	LT0042_09_26	1	1	LT0042_09/LT0042_09_26_50.tif
1408	LT0042_09	C1	50	49	positive control	ENSG00000149503	LT0042_09_49	1	1	LT0042_09/LT0042_09_49_50.tif
1409	LT0042_09	C4	50	52	positive control	ENSG00000149503	LT0042_09_52	1	1	LT0042_09/LT0042_09_52_50.tif
1410	LT0042_09	C15	50	63	negative control	negative control	LT0042_09_63	1	1	LT0042_09/LT0042_09_63_50.tif
1411	LT0042_09	D2	50	74	negative control	negative control	LT0042_09_74	1	1	LT0042_09/LT0042_09_74_50.tif
1412	LT0042_09	M16	50	304	negative control	negative control	LT0042_09_304	1	1	LT0042_09/LT0042_09_304_50.tif
1413	LT0042_09	N3	50	315	negative control	negative control	LT0042_09_315	1	1	LT0042_09/LT0042_09_315_50.tif
1414	LT0042_09	O16	50	352	negative control	negative control	LT0042_09_352	1	1	LT0042_09/LT0042_09_352_50.tif
1415	LT0042_10	A4	50	4	positive control	ENSG00000149503	LT0042_10_4	1	1	LT0042_10/LT0042_10_4_50.tif
1416	LT0042_10	A15	50	15	negative control	negative control	LT0042_10_15	1	1	LT0042_10/LT0042_10_15_50.tif
1417	LT0042_10	B2	50	26	negative control	negative control	LT0042_10_26	1	1	LT0042_10/LT0042_10_26_50.tif
1418	LT0042_10	C1	50	49	positive control	ENSG00000149503	LT0042_10_49	1	1	LT0042_10/LT0042_10_49_50.tif
1419	LT0042_10	C4	50	52	positive control	ENSG00000149503	LT0042_10_52	1	1	LT0042_10/LT0042_10_52_50.tif
1420	LT0042_10	C15	50	63	negative control	negative control	LT0042_10_63	1	1	LT0042_10/LT0042_10_63_50.tif
1421	LT0042_10	D2	50	74	negative control	negative control	LT0042_10_74	1	1	LT0042_10/LT0042_10_74_50.tif
1422	LT0042_10	M16	50	304	negative control	negative control	LT0042_10_304	1	1	LT0042_10/LT0042_10_304_50.tif
1423	LT0042_10	N3	50	315	negative control	negative control	LT0042_10_315	1	1	LT0042_10/LT0042_10_315_50.tif
1424	LT0042_10	O16	50	352	negative control	negative control	LT0042_10_352	1	1	LT0042_10/LT0042_10_352_50.tif
1425	LT0042_28	A4	50	4	positive control	ENSG00000149503	LT0042_28_4	1	1	LT0042_28/LT0042_28_4_50.tif
1426	LT0042_28	A15	50	15	negative control	negative control	LT0042_28_15	1	1	LT0042_28/LT0042_28_15_50.tif
1427	LT0042_28	B2	50	26	negative control	negative control	LT0042_28_26	1	1	LT0042_28/LT0042_28_26_50.tif
1428	LT0042_28	C1	50	49	positive control	ENSG00000149503	LT0042_28_49	1	1	LT0042_28/LT0042_28_49_50.tif
1429	LT0042_28	C4	50	52	positive control	ENSG00000149503	LT0042_28_52	1	1	LT0042_28/LT0042_28_52_50.tif
1430	LT0042_28	C15	50	63	negative control	negative control	LT0042_28_63	1	1	LT0042_28/LT0042_28_63_50.tif
1431	LT0042_28	D2	50	74	negative control	negative control	LT0042_28_74	1	1	LT0042_28/LT0042_28_74_50.tif
1432	LT0042_28	M16	50	304	negative control	negative control	LT0042_28_304	1	1	LT0042_28/LT0042_28_304_50.tif
1433	LT0042_28	N3	50	315	negative control	negative control	LT0042_28_315	1	1	LT0042_28/LT0042_28_315_50.tif
1434	LT0042_28	O16	50	352	negative control	negative control	LT0042_28_352	1	1	LT0042_28/LT0042_28_352_50.tif
1435	LT0043_01	A4	50	4	positive control	ENSG00000149503	LT0043_01_4	1	1	LT0043_01/LT0043_01_4_50.tif
1436	LT0043_01	A15	50	15	negative control	negative control	LT0043_01_15	1	1	LT0043_01/LT0043_01_15_50.tif
1437	LT0043_01	B2	50	26	negative control	negative control	LT0043_01_26	1	1	LT0043_01/LT0043_01_26_50.tif
1438	LT0043_01	C1	50	49	positive control	ENSG00000149503	LT0043_01_49	1	1	LT0043_01/LT0043_01_49_50.tif
1439	LT0043_01	C4	50	52	positive control	ENSG00000149503	LT0043_01_52	1	1	LT0043_01/LT0043_01_52_50.tif
1440	LT0043_01	C15	50	63	negative control	negative control	LT0043_01_63	1	1	LT0043_01/LT0043_01_63_50.tif
1441	LT0043_01	D2	50	74	negative control	negative control	LT0043_01_74	1	1	LT0043_01/LT0043_01_74_50.tif
1442	LT0043_01	M16	50	304	negative control	negative control	LT0043_01_304	1	1	LT0043_01/LT0043_01_304_50.tif
1443	LT0043_01	N3	50	315	negative control	negative control	LT0043_01_315	1	1	LT0043_01/LT0043_01_315_50.tif
1444	LT0043_01	O16	50	352	negative control	negative control	LT0043_01_352	1	1	LT0043_01/LT0043_01_352_50.tif
1445	LT0043_11	A4	50	4	positive control	ENSG00000149503	LT0043_11_4	1	1	LT0043_11/LT0043_11_4_50.tif
1446	LT0043_11	A15	50	15	negative control	negative control	LT0043_11_15	1	1	LT0043_11/LT0043_11_15_50.tif
1447	LT0043_11	B2	50	26	negative control	negative control	LT0043_11_26	1	1	LT0043_11/LT0043_11_26_50.tif
1448	LT0043_11	C1	50	49	positive control	ENSG00000149503	LT0043_11_49	1	1	LT0043_11/LT0043_11_49_50.tif
1449	LT0043_11	C4	50	52	positive control	ENSG00000149503	LT0043_11_52	1	1	LT0043_11/LT0043_11_52_50.tif
1450	LT0043_11	C15	50	63	negative control	negative control	LT0043_11_63	1	1	LT0043_11/LT0043_11_63_50.tif
1451	LT0043_11	D2	50	74	negative control	negative control	LT0043_11_74	1	1	LT0043_11/LT0043_11_74_50.tif
1452	LT0043_11	N3	50	315	negative control	negative control	LT0043_11_315	1	1	LT0043_11/LT0043_11_315_50.tif
1453	LT0043_11	O16	50	352	negative control	negative control	LT0043_11_352	1	1	LT0043_11/LT0043_11_352_50.tif
1454	LT0043_48	A4	50	4	positive control	ENSG00000149503	LT0043_48_4	1	1	LT0043_48/LT0043_48_4_50.tif
1455	LT0043_48	A15	50	15	negative control	negative control	LT0043_48_15	1	1	LT0043_48/LT0043_48_15_50.tif
1456	LT0043_48	B2	50	26	negative control	negative control	LT0043_48_26	1	1	LT0043_48/LT0043_48_26_50.tif
1457	LT0043_48	C4	50	52	positive control	ENSG00000149503	LT0043_48_52	1	1	LT0043_48/LT0043_48_52_50.tif
1458	LT0043_48	D2	50	74	negative control	negative control	LT0043_48_74	1	1	LT0043_48/LT0043_48_74_50.tif
1459	LT0043_48	M16	50	304	negative control	negative control	LT0043_48_304	1	1	LT0043_48/LT0043_48_304_50.tif
1460	LT0043_48	N3	50	315	negative control	negative control	LT0043_48_315	1	1	LT0043_48/LT0043_48_315_50.tif
1461	LT0043_48	O16	50	352	negative control	negative control	LT0043_48_352	1	1	LT0043_48/LT0043_48_352_50.tif
1462	LT0044_02	A4	50	4	positive control	ENSG00000149503	LT0044_02_4	1	1	LT0044_02/LT0044_02_4_50.tif
1463	LT0044_02	A15	50	15	negative control	negative control	LT0044_02_15	1	1	LT0044_02/LT0044_02_15_50.tif
1464	LT0044_02	B2	50	26	negative control	negative control	LT0044_02_26	1	1	LT0044_02/LT0044_02_26_50.tif
1465	LT0044_02	C1	50	49	positive control	ENSG00000149503	LT0044_02_49	1	1	LT0044_02/LT0044_02_49_50.tif
1466	LT0044_02	C4	50	52	positive control	ENSG00000149503	LT0044_02_52	1	1	LT0044_02/LT0044_02_52_50.tif
1467	LT0044_02	C15	50	63	negative control	negative control	LT0044_02_63	1	1	LT0044_02/LT0044_02_63_50.tif
1468	LT0044_02	D2	50	74	negative control	negative control	LT0044_02_74	1	1	LT0044_02/LT0044_02_74_50.tif
1469	LT0044_02	M16	50	304	negative control	negative control	LT0044_02_304	1	1	LT0044_02/LT0044_02_304_50.tif
1470	LT0044_02	N3	50	315	negative control	negative control	LT0044_02_315	1	1	LT0044_02/LT0044_02_315_50.tif
1471	LT0044_02	O16	50	352	negative control	negative control	LT0044_02_352	1	1	LT0044_02/LT0044_02_352_50.tif
1472	LT0044_16	A4	50	4	positive control	ENSG00000149503	LT0044_16_4	1	1	LT0044_16/LT0044_16_4_50.tif
1473	LT0044_16	A15	50	15	negative control	negative control	LT0044_16_15	1	1	LT0044_16/LT0044_16_15_50.tif
1474	LT0044_16	B2	50	26	negative control	negative control	LT0044_16_26	1	1	LT0044_16/LT0044_16_26_50.tif
1475	LT0044_16	C1	50	49	positive control	ENSG00000149503	LT0044_16_49	1	1	LT0044_16/LT0044_16_49_50.tif
1476	LT0044_16	C4	50	52	positive control	ENSG00000149503	LT0044_16_52	1	1	LT0044_16/LT0044_16_52_50.tif
1477	LT0044_16	C15	50	63	negative control	negative control	LT0044_16_63	1	1	LT0044_16/LT0044_16_63_50.tif
1478	LT0044_16	D2	50	74	negative control	negative control	LT0044_16_74	1	1	LT0044_16/LT0044_16_74_50.tif
1479	LT0044_16	M16	50	304	negative control	negative control	LT0044_16_304	1	1	LT0044_16/LT0044_16_304_50.tif
1480	LT0044_16	N3	50	315	negative control	negative control	LT0044_16_315	1	1	LT0044_16/LT0044_16_315_50.tif
1481	LT0044_16	O16	50	352	negative control	negative control	LT0044_16_352	1	1	LT0044_16/LT0044_16_352_50.tif
1482	LT0044_36	A4	50	4	positive control	ENSG00000149503	LT0044_36_4	1	1	LT0044_36/LT0044_36_4_50.tif
1483	LT0044_36	A15	50	15	negative control	negative control	LT0044_36_15	1	1	LT0044_36/LT0044_36_15_50.tif
1484	LT0044_36	B2	50	26	negative control	negative control	LT0044_36_26	1	1	LT0044_36/LT0044_36_26_50.tif
1485	LT0044_36	C1	50	49	positive control	ENSG00000149503	LT0044_36_49	1	1	LT0044_36/LT0044_36_49_50.tif
1486	LT0044_36	C4	50	52	positive control	ENSG00000149503	LT0044_36_52	1	1	LT0044_36/LT0044_36_52_50.tif
1487	LT0044_36	C15	50	63	negative control	negative control	LT0044_36_63	1	1	LT0044_36/LT0044_36_63_50.tif
1488	LT0044_36	D2	50	74	negative control	negative control	LT0044_36_74	1	1	LT0044_36/LT0044_36_74_50.tif
1489	LT0044_36	M16	50	304	negative control	negative control	LT0044_36_304	1	1	LT0044_36/LT0044_36_304_50.tif
1490	LT0044_36	N3	50	315	negative control	negative control	LT0044_36_315	1	1	LT0044_36/LT0044_36_315_50.tif
1491	LT0044_36	O16	50	352	negative control	negative control	LT0044_36_352	1	1	LT0044_36/LT0044_36_352_50.tif
1492	LT0045_10	A4	50	4	positive control	ENSG00000149503	LT0045_10_4	1	1	LT0045_10/LT0045_10_4_50.tif
1493	LT0045_10	A15	50	15	negative control	negative control	LT0045_10_15	1	1	LT0045_10/LT0045_10_15_50.tif
1494	LT0045_10	B2	50	26	negative control	negative control	LT0045_10_26	1	1	LT0045_10/LT0045_10_26_50.tif
1495	LT0045_10	C1	50	49	positive control	ENSG00000149503	LT0045_10_49	1	1	LT0045_10/LT0045_10_49_50.tif
1496	LT0045_10	C4	50	52	positive control	ENSG00000149503	LT0045_10_52	1	1	LT0045_10/LT0045_10_52_50.tif
